Phase-Out,Net-Zero,Retrofitting,Lightweighting,Modal Shift,Scrap Age,Regulated EV manufacture,Emissions,Energy
2025,2050,0, 1400, -40,18,1,75.9369598086574,1317081732259.5571
2025,2050,0, 1400, -40,16,0,87.39036716189784,1316749699148.3213
2025,2050,0, 1400, -40,16,1,73.83086241423811,1311191399148.3213
2025,2050,0, 1400, -40,14,0,86.93356252264836,1319907539243.5557
2025,2050,0, 1400, -40,14,1,72.28669330812436,1313745039243.5557
2025,2050,0, 1400, -40,12,0,86.9538831989549,1331428440208.801
2025,2050,0, 1400, -40,12,1,71.3342096283081,1324415840208.801
2025,2050,0, 1400, -40,10,0,87.7206808978311,1361616358521.3467
2025,2050,0, 1400, -40,10,1,71.51447930819076,1353012058521.3467
2025,2050,0, 1400, -60,20,0,70.10203053101992,1030056567803.1079
2025,2050,0, 1400, -60,20,1,61.90853532378442,1026758167803.1079
2025,2050,0, 1400, -60,18,0,68.15514547474766,1013195251008.1294
2025,2050,0, 1400, -60,18,1,59.93695627982134,1009853451008.1294
2025,2050,0, 1400, -60,16,0,67.43305305005146,1007603342073.6045
2025,2050,0, 1400, -60,16,1,58.59897949203845,1003988742073.6045
2025,2050,0, 1400, -60,14,0,67.01262017937229,1006065001845.8186
2025,2050,0, 1400, -60,14,1,57.32916680810473,1002046101845.8186
2025,2050,0, 1400, -60,12,0,66.02013051524814,1001402309306.3954
2025,2050,0, 1400, -60,12,1,55.92949994996225,996953009306.3954
2025,2050,0, 1400, -60,10,0,67.48927614494153,1031637017375.2649
2025,2050,0, 1400, -60,10,1,56.45207062404074,1025863817375.2649
2025,2050,0, 1400, -80,20,0,49.33809623549715,712178402754.8416
2025,2050,0, 1400, -80,20,1,45.17638107201065,710529202754.8416
2025,2050,0, 1400, -80,18,0,48.01806620187557,703054442164.4005
2025,2050,0, 1400, -80,18,1,43.90960909695983,701405242164.4005
2025,2050,0, 1400, -80,16,0,46.97521346429172,695905118189.0782
2025,2050,0, 1400, -80,16,1,42.65740090153189,694138118189.0782
2025,2050,0, 1400, -80,14,0,46.96322061552585,694689438017.4697
2025,2050,0, 1400, -80,14,1,42.109802222644184,692677538017.4697
2025,2050,0, 1400, -80,12,0,48.25860173246563,707852872157.6418
2025,2050,0, 1400, -80,12,1,42.243582666251044,705257772157.6418
2025,2050,0, 1400, -80,10,0,50.62399594609835,736824473014.0925
2025,2050,0, 1400, -80,10,1,43.226628810609135,733270373014.0925
2025,2050,0, 1120, 20,20,0,139.6455242053034,2085653820158.7573
2025,2050,0, 1120, 20,20,1,116.19214016938368,2075829070158.7573
2025,2050,0, 1120, 20,18,0,136.20991236131206,2059273628153.358
2025,2050,0, 1120, 20,18,1,111.94307264900908,2049001478153.358
2025,2050,0, 1120, 20,16,0,134.27589197265158,2049075613195.702
2025,2050,0, 1120, 20,16,1,108.82971193408638,2038085198195.702
2025,2050,0, 1120, 20,14,0,133.44483628197207,2052419073193.582
2025,2050,0, 1120, 20,14,1,106.75181115194663,2040441953193.582
2025,2050,0, 1120, 20,12,0,132.75316164569986,2060902381806.995
2025,2050,0, 1120, 20,12,1,105.20887153954602,2047754921806.995
2025,2050,0, 1120, 20,10,0,131.97377663967507,2073355153858.6226
2025,2050,0, 1120, 20,10,1,103.97296509150755,2058856328858.6226
2025,2050,0, 1120, 0,20,0,124.62210958290395,1856799597127.8958
2025,2050,0, 1120, 0,20,1,105.7351559600594,1849375902127.8958
2025,2050,0, 1120, 0,18,0,121.16437900535186,1830006198867.5488
2025,2050,0, 1120, 0,18,1,101.45428475839587,1822135103867.5488
2025,2050,0, 1120, 0,16,0,119.22400488902603,1819645458165.949
2025,2050,0, 1120, 0,16,1,98.33188091355096,1811055308165.949
2025,2050,0, 1120, 0,14,0,118.41672168478289,1823086929789.2266
2025,2050,0, 1120, 0,14,1,96.28167778682212,1813506879789.2266
2025,2050,0, 1120, 0,12,0,117.77796503597894,1831816920169.105
2025,2050,0, 1120, 0,12,1,94.77660045012544,1821070550169.105
2025,2050,0, 1120, 0,10,0,117.08609265245472,1844873671963.1118
2025,2050,0, 1120, 0,10,1,93.6139800844269,1832772706963.1118
2025,2050,0, 1120, -20,20,0,105.81026657545084,1566193438438.3499
2025,2050,0, 1120, -20,20,1,91.0905813045997,1560504473438.3499
2025,2050,0, 1120, -20,18,0,102.59057631371682,1539060886468.8044
2025,2050,0, 1120, -20,18,1,87.27066543040459,1533084706468.8044
2025,2050,0, 1120, -20,16,0,100.6783379746094,1525787542737.9312
2025,2050,0, 1120, -20,16,1,84.3001954638322,1519301647737.9312
2025,2050,0, 1120, -20,14,0,99.57954377124187,1522456802699.1858
2025,2050,0, 1120, -20,14,1,82.08632985333597,1515253427699.1858
2025,2050,0, 1120, -20,12,0,99.43057466378363,1534803685514.3035
2025,2050,0, 1120, -20,12,1,80.99202251304159,1526462060514.3035
2025,2050,0, 1120, -20,10,0,99.1632874573129,1551217486665.37
2025,2050,0, 1120, -20,10,1,80.24020781403848,1541522846665.37
2025,2050,0, 1120, -40,20,0,86.96866262336727,1282469576192.1025
2025,2050,0, 1120, -40,20,1,76.06083058521776,1278264116192.1025
2025,2050,0, 1120, -40,18,0,84.2452593689969,1256599343213.5986
2025,2050,0, 1120, -40,18,1,73.02459365370942,1252233148213.5986
2025,2050,0, 1120, -40,16,0,82.61522436061888,1242685720703.4033
2025,2050,0, 1120, -40,16,1,70.56985073695914,1237961165703.4033
2025,2050,0, 1120, -40,14,0,81.57812967915453,1236111014733.9778
2025,2050,0, 1120, -40,14,1,68.58009026463053,1230873969733.9778
2025,2050,0, 1120, -40,12,0,80.97095149196437,1237168831721.974
2025,2050,0, 1120, -40,12,1,67.12594792531756,1231213041721.974
2025,2050,0, 1120, -40,10,0,81.1790671018345,1257286679875.1248
2025,2050,0, 1120, -40,10,1,66.83157817219416,1249990724875.1248
2025,2050,0, 1120, -60,20,0,67.45927229903334,992125664998.0256
2025,2050,0, 1120, -60,20,1,60.164291043797846,989322024998.0256
2025,2050,0, 1120, -60,18,0,65.3774499656663,971278028672.1162
2025,2050,0, 1120, -60,18,1,58.06959727473997,968437498672.1162
2025,2050,0, 1120, -60,16,0,64.3713495765811,960678990219.2627
2025,2050,0, 1120, -60,16,1,56.5219257065681,957606580219.2627
2025,2050,0, 1120, -60,14,0,63.55511831107122,952696606830.323
2025,2050,0, 1120, -60,14,1,54.961452099803665,949280721830.323
2025,2050,0, 1120, -60,12,0,62.19367174183935,941242039126.9912
2025,2050,0, 1120, -60,12,1,53.25701755255347,937462234126.9912
2025,2050,0, 1120, -60,10,0,63.07419704129923,962285422833.6622
2025,2050,0, 1120, -60,10,1,53.31511916439845,957388942833.6622
2025,2050,0, 1120, -80,20,0,48.09923175004074,696237815074.5388
2025,2050,0, 1120, -80,20,1,44.38677356255424,694835995074.5388
2025,2050,0, 1120, -80,18,0,46.71287207406646,684550505042.9056
2025,2050,0, 1120, -80,18,1,43.05367194515071,683148685042.9056
2025,2050,0, 1120, -80,16,0,45.50094492315856,673621274502.1003
2025,2050,0, 1120, -80,16,1,41.664479120398724,672119324502.1003
2025,2050,0, 1120, -80,14,0,45.271170618817585,669255858830.9346
2025,2050,0, 1120, -80,14,1,40.96581195793593,667545743830.9346
2025,2050,0, 1120, -80,12,0,46.129435204118046,677046937490.9491
2025,2050,0, 1120, -80,12,1,40.80308340990347,674841762490.9491
2025,2050,0, 1120, -80,10,0,47.92642790601948,698966414147.8494
2025,2050,0, 1120, -80,10,1,41.38832022653027,695949389147.8494
2025,2050,0, 840, 20,20,0,130.424473077765,1947649005533.1968
2025,2050,0, 840, 20,20,1,109.89760374984523,1939567705533.1968
2025,2050,0, 840, 20,18,0,126.3639862981648,1908249720968.8682
2025,2050,0, 840, 20,18,1,105.14737947386182,1899800820968.8682
2025,2050,0, 840, 20,16,0,123.65142794463323,1884046603471.5042
2025,2050,0, 840, 20,16,1,101.42353957406799,1875008873471.5042
2025,2050,0, 840, 20,14,0,121.99194411998967,1873338230902.775
2025,2050,0, 840, 20,14,1,98.69329791396422,1863493990902.775
2025,2050,0, 840, 20,12,0,120.58239305536127,1868960473174.8508
2025,2050,0, 840, 20,12,1,96.56043927720745,1858163153174.8508
2025,2050,0, 840, 20,10,0,119.23229332290218,1869890397737.5444
2025,2050,0, 840, 20,10,1,94.83194707073466,1857995647737.5444
2025,2050,0, 840, 0,20,0,117.39221893019153,1747806149314.523
2025,2050,0, 840, 0,20,1,100.85373081534695,1741693859314.523
2025,2050,0, 840, 0,18,0,113.28743720848583,1707690237123.816
2025,2050,0, 840, 0,18,1,96.04952664952982,1701210347123.816
2025,2050,0, 840, 0,16,0,110.55077353406463,1683094561596.4595
2025,2050,0, 840, 0,16,1,92.29762411858957,1676025261596.4595
2025,2050,0, 840, 0,14,0,108.8974040857964,1672272134337.503
2025,2050,0, 840, 0,14,1,89.57530962783564,1664393834337.503
2025,2050,0, 840, 0,12,0,107.52631962491179,1668015552454.7087
2025,2050,0, 840, 0,12,1,87.4662829110583,1659187412454.7087
2025,2050,0, 840, 0,10,0,106.252923848946,1669516280430.9678
2025,2050,0, 840, 0,10,1,85.80111500091819,1659588050430.9678
2025,2050,0, 840, -20,20,0,100.30191915395,1484493581878.7021
2025,2050,0, 840, -20,20,1,87.40544029509884,1479808551878.7021
2025,2050,0, 840, -20,18,0,96.61540036445635,1447103537870.6426
2025,2050,0, 840, -20,18,1,83.21074290514412,1442181977870.6426
2025,2050,0, 840, -20,16,0,94.05082980441705,1422024476845.027
2025,2050,0, 840, -20,16,1,79.73656949763986,1416683786845.027
2025,2050,0, 840, -20,14,0,92.20197593757798,1405977184177.7024
2025,2050,0, 840, -20,14,1,76.93057179967208,1400048734177.7024
2025,2050,0, 840, -20,12,0,91.31783769261608,1405944391375.1348
2025,2050,0, 840, -20,12,1,75.23833946187402,1399088441375.1348
2025,2050,0, 840, -20,10,0,90.48041271721026,1411525641206.0679
2025,2050,0, 840, -20,10,1,73.99789865793585,1403570761206.0679
2025,2050,0, 840, -40,20,0,82.94508988671349,1223656122616.4287
2025,2050,0, 840, -40,20,1,73.385028776564,1220192802616.4287
2025,2050,0, 840, -40,18,0,79.93360973804892,1190980254167.6338
2025,2050,0, 840, -40,18,1,70.11222749876143,1187384564167.6338
2025,2050,0, 840, -40,16,0,77.8400815593399,1168621742258.4766
2025,2050,0, 840, -40,16,1,67.30883905968015,1164730932258.4766
2025,2050,0, 840, -40,14,0,76.22269683566066,1152314490224.3958
2025,2050,0, 840, -40,14,1,64.87348722113666,1148002900224.3958
2025,2050,0, 840, -40,12,0,74.98801978497383,1142909223235.141
2025,2050,0, 840, -40,12,1,62.91768622232702,1138010243235.141
2025,2050,0, 840, -40,10,0,74.63745330583798,1152957001228.8955
2025,2050,0, 840, -40,10,1,62.14867703619763,1146969391228.8955
2025,2050,0, 840, -60,20,0,64.81651406704675,954194762192.9459
2025,2050,0, 840, -60,20,1,58.42004676381125,951885882192.9459
2025,2050,0, 840, -60,18,0,62.59975445658489,929360806336.1056
2025,2050,0, 840, -60,18,1,56.202238269658565,927021546336.1056
2025,2050,0, 840, -60,16,0,61.30964610311072,913754638364.9238
2025,2050,0, 840, -60,16,1,54.44487192109773,911224418364.9238
2025,2050,0, 840, -60,14,0,60.09761644277007,899328211814.8228
2025,2050,0, 840, -60,14,1,52.593737391502515,896515341814.8228
2025,2050,0, 840, -60,12,0,58.3672129684305,881081768947.5833
2025,2050,0, 840, -60,12,1,50.58453515514462,877971458947.5833
2025,2050,0, 840, -60,10,0,58.65911793765696,892933828292.0542
2025,2050,0, 840, -60,10,1,50.17816770475616,888914068292.0542
2025,2050,0, 840, -80,20,0,46.86036726458432,680297227394.2356
2025,2050,0, 840, -80,20,1,43.597166053097816,679142787394.2356
2025,2050,0, 840, -80,18,0,45.40767794625735,666046567921.4102
2025,2050,0, 840, -80,18,1,42.197734793341596,664892127921.4102
2025,2050,0, 840, -80,16,0,44.02667638202541,651337430815.1218
2025,2050,0, 840, -80,16,1,40.67155733926557,650100530815.1218
2025,2050,0, 840, -80,14,0,43.57912062210932,643822279644.3989
2025,2050,0, 840, -80,14,1,39.821821693227655,642413949644.3989
2025,2050,0, 840, -80,12,0,44.000268675770464,646241002824.2559
2025,2050,0, 840, -80,12,1,39.362584153555886,644425752824.2559
2025,2050,0, 840, -80,10,0,45.228859865940585,661108355281.6057
2025,2050,0, 840, -80,10,1,39.55001164245137,658628405281.6057
2025,2050,0.2, 1400, 20,20,0,144.66134551258412,2192179003273.617
2025,2050,0.2, 1400, 20,20,1,120.2297942825756,2182371403273.617
2025,2050,0.2, 1400, 20,18,0,141.26006423282632,2172886880981.3171
2025,2050,0.2, 1400, 20,18,1,116.11352758463208,2162659180981.3171
2025,2050,0.2, 1400, 20,16,0,139.30095448159898,2168375018726.35
2025,2050,0.2, 1400, 20,16,1,113.07074432099827,2157462518726.35
2025,2050,0.2, 1400, 20,14,0,138.94517242690765,2181800218648.0981
2025,2050,0.2, 1400, 20,14,1,111.28720130592046,2169859518648.0981
2025,2050,0.2, 1400, 20,12,0,139.66212759275317,2209060778429.2373
2025,2050,0.2, 1400, 20,12,1,110.49898545205528,2195764878429.2373
2025,2050,0.2, 1400, 20,10,0,140.4593486602944,2241204144864.4336
2025,2050,0.2, 1400, 20,10,1,110.07210222396346,2226370244864.4336
2025,2050,0.2, 1400, 0,20,0,127.80679035791924,1935514323543.0046
2025,2050,0.2, 1400, 0,20,1,108.45324291908571,1928468723543.0046
2025,2050,0.2, 1400, 0,18,0,124.41832414220073,1916205706135.9724
2025,2050,0.2, 1400, 0,18,1,104.33385725371868,1908733806135.9724
2025,2050,0.2, 1400, 0,16,0,122.43438805959875,1911456311512.9434
2025,2050,0.2, 1400, 0,16,1,101.26729930791295,1903308411512.9434
2025,2050,0.2, 1400, 0,14,0,122.13082769248199,1925261005124.989
2025,2050,0.2, 1400, 0,14,1,99.53597803122872,1916074805124.989
2025,2050,0.2, 1400, 0,12,0,122.90269768717457,1952744396495.7163
2025,2050,0.2, 1400, 0,12,1,98.78402197792116,1942214296495.7163
2025,2050,0.2, 1400, 0,10,0,123.79980203955661,1985607304284.7954
2025,2050,0.2, 1400, 0,10,1,98.44483396226303,1973527004284.7954
2025,2050,0.2, 1400, -20,20,0,108.28599199695165,1625769122997.9756
2025,2050,0.2, 1400, -20,20,1,93.16843238661089,1620396822997.9756
2025,2050,0.2, 1400, -20,18,0,105.14574326297732,1604959461066.9375
2025,2050,0.2, 1400, -20,18,1,89.48654528520163,1599314361066.9375
2025,2050,0.2, 1400, -20,16,0,103.2017641025642,1596446085741.4058
2025,2050,0.2, 1400, -20,16,1,86.58560904713678,1590324085741.4058
2025,2050,0.2, 1400, -20,14,0,102.43892650813407,1601587762903.4075
2025,2050,0.2, 1400, -20,14,1,84.65130433367678,1594729462903.4075
2025,2050,0.2, 1400, -20,12,0,103.36062717631906,1629005961706.6833
2025,2050,0.2, 1400, -20,12,1,84.12673604481397,1620899661706.6833
2025,2050,0.2, 1400, -20,10,0,104.38348824830977,1662113645756.2935
2025,2050,0.2, 1400, -20,10,1,84.0244880615479,1652517445756.2935
2025,2050,0.2, 1400, -40,20,0,88.81469436002101,1325633029767.772
2025,2050,0.2, 1400, -40,20,1,77.58882156298083,1321655729767.772
2025,2050,0.2, 1400, -40,18,0,86.18340799994488,1304557450259.5571
2025,2050,0.2, 1400, -40,18,1,74.6663710496234,1300422050259.5571
2025,2050,0.2, 1400, -40,16,0,84.51184016189785,1293979943148.3213
2025,2050,0.2, 1400, -40,16,1,72.25987288913564,1289509743148.3213
2025,2050,0.2, 1400, -40,14,0,83.98518885720551,1296542319699.5916
2025,2050,0.2, 1400, -40,14,1,70.63981188874668,1291509519699.5916
2025,2050,0.2, 1400, -40,12,0,84.6073453133368,1314096240188.7056
2025,2050,0.2, 1400, -40,12,1,69.92691630819768,1308217440188.7056
2025,2050,0.2, 1400, -40,10,0,85.72251189068622,1346522244714.19
2025,2050,0.2, 1400, -40,10,1,70.04400339278716,1339245544714.19
2025,2050,0.2, 1400, -60,20,0,68.66193153101992,1019706567803.1079
2025,2050,0.2, 1400, -60,20,1,61.15157870369317,1017049867803.1079
2025,2050,0.2, 1400, -60,18,0,66.68510947474766,1002520527008.1294
2025,2050,0.2, 1400, -60,18,1,59.154569153796196,999823527008.1294
2025,2050,0.2, 1400, -60,16,0,65.65637505005145,993793464073.6045
2025,2050,0.2, 1400, -60,16,1,57.63462867934679,990873264073.6045
2025,2050,0.2, 1400, -60,14,0,65.9055699504027,999368334315.0548
2025,2050,0.2, 1400, -60,14,1,56.73737291350125,995960134315.0548
2025,2050,0.2, 1400, -60,12,0,66.77644019627502,1013994544632.9786
2025,2050,0.2, 1400, -60,12,1,56.346191821721085,1009935144632.9786
2025,2050,0.2, 1400, -60,10,0,68.91580653558688,1050463033202.0361
2025,2050,0.2, 1400, -60,10,1,57.06661223998943,1045176933202.0361
2025,2050,0.2, 1400, -80,20,0,48.614568235497146,706978402754.8416
2025,2050,0.2, 1400, -80,20,1,44.80241415486331,705651602754.8416
2025,2050,0.2, 1400, -80,18,0,47.30845220187557,697954442164.4005
2025,2050,0.2, 1400, -80,18,1,43.53783371018424,696621442164.4005
2025,2050,0.2, 1400, -80,16,0,46.17578846429172,689830946189.0782
2025,2050,0.2, 1400, -80,16,1,42.225491776820945,688389446189.0782
2025,2050,0.2, 1400, -80,14,0,47.47501161552585,702366864017.4697
2025,2050,0.2, 1400, -80,14,1,42.41777331300274,700500664017.4697
2025,2050,0.2, 1400, -80,12,0,47.2671504922506,700959897078.3779
2025,2050,0.2, 1400, -80,12,1,41.691438721434494,698846797078.3779
2025,2050,0.2, 1400, -80,10,0,49.02726878571711,724101553912.7504
2025,2050,0.2, 1400, -80,10,1,42.268974602185665,721267853912.7504
2025,2050,0.2, 1120, 20,20,0,136.58171974625992,2062700642938.5103
2025,2050,0.2, 1120, 20,20,1,114.59871433625138,2054372342938.5103
2025,2050,0.2, 1120, 20,18,0,132.62413892625318,2030897076638.9062
2025,2050,0.2, 1120, 20,18,1,110.02241986205897,2022212351638.9062
2025,2050,0.2, 1120, 20,16,0,129.97875379492825,2013056363084.8804
2025,2050,0.2, 1120, 20,16,1,106.4284857463275,2003791418084.8804
2025,2050,0.2, 1120, 20,14,0,128.8401788947375,2012663331927.3657
2025,2050,0.2, 1120, 20,14,1,104.02852214175029,2002528556927.3657
2025,2050,0.2, 1120, 20,12,0,128.77171883527757,2026402476542.134
2025,2050,0.2, 1120, 20,12,1,102.62506704257966,2015123041542.134
2025,2050,0.2, 1120, 20,10,0,128.90868870957527,2046240535734.2234
2025,2050,0.2, 1120, 20,10,1,101.67137303724431,2033664240734.2234
2025,2050,0.2, 1120, 0,20,0,121.6722593985657,1834694047802.3347
2025,2050,0.2, 1120, 0,20,1,104.20694240773217,1828706427802.3347
2025,2050,0.2, 1120, 0,18,0,117.70257742769414,1802559895436.1753
2025,2050,0.2, 1120, 0,18,1,99.60430168721206,1796210580436.1753
2025,2050,0.2, 1120, 0,16,0,115.01982844513415,1784277113122.3271
2025,2050,0.2, 1120, 0,16,1,95.97194058144835,1777355058122.3271
2025,2050,0.2, 1120, 0,14,0,113.9125920185774,1784027800653.4043
2025,2050,0.2, 1120, 0,14,1,93.60289206132414,1776227450653.4043
2025,2050,0.2, 1120, 0,12,0,113.88958973451078,1797907431022.8706
2025,2050,0.2, 1120, 0,12,1,92.22624212125737,1788971906022.8706
2025,2050,0.2, 1120, 0,10,0,114.11124864367211,1818361960139.2822
2025,2050,0.2, 1120, 0,10,1,91.34673801437852,1808119265139.2822
2025,2050,0.2, 1120, -20,20,0,103.63390457545084,1550459266438.3499
2025,2050,0.2, 1120, -20,20,1,89.97980800911007,1545892811438.3499
2025,2050,0.2, 1120, -20,18,0,100.06903731371682,1519707112468.8044
2025,2050,0.2, 1120, -20,18,1,85.94761556394114,1514908777468.8044
2025,2050,0.2, 1120, -20,16,0,97.54954613835633,1499978278211.588
2025,2050,0.2, 1120, -20,16,1,82.59108417892892,1494774938211.588
2025,2050,0.2, 1120, -20,14,0,96.09519688632476,1492851414411.938
2025,2050,0.2, 1120, -20,14,1,80.10461467586745,1487024439411.938
2025,2050,0.2, 1120, -20,12,0,96.26435008097813,1507604808923.4685
2025,2050,0.2, 1120, -20,12,1,78.98500546147302,1500723693923.4685
2025,2050,0.2, 1120, -20,10,0,96.66753432447452,1529341967504.5417
2025,2050,0.2, 1120, -20,10,1,78.38005514571265,1521204997504.5417
2025,2050,0.2, 1120, -40,20,0,85.42025162336725,1271514576192.1025
2025,2050,0.2, 1120, -40,20,1,75.2778312703271,1268133871192.1025
2025,2050,0.2, 1120, -40,18,0,82.5209883689969,1243783361213.5986
2025,2050,0.2, 1120, -40,18,1,72.13047173067541,1240268271213.5986
2025,2050,0.2, 1120, -40,16,0,80.44220736061888,1225180964703.4033
2025,2050,0.2, 1120, -40,16,1,69.40796294385667,1221381294703.4033
2025,2050,0.2, 1120, -40,14,0,79.35741750187245,1218188306551.7402
2025,2050,0.2, 1120, -40,14,1,67.35812734941362,1213911326551.7402
2025,2050,0.2, 1120, -40,12,0,79.32265071867499,1225075926862.7212
2025,2050,0.2, 1120, -40,12,1,66.13610248953583,1220082846862.7212
2025,2050,0.2, 1120, -40,10,0,79.87677522312516,1247258141056.6787
2025,2050,0.2, 1120, -40,10,1,65.79223263722609,1241087106056.6787
2025,2050,0.2, 1120, -60,20,0,66.43524329903333,984880664998.0256
2025,2050,0.2, 1120, -60,20,1,59.648599547706596,982622469998.0256
2025,2050,0.2, 1120, -60,18,0,64.3254939656663,963723304672.1162
2025,2050,0.2, 1120, -60,18,1,57.52964080471483,961430854672.1162
2025,2050,0.2, 1120, -60,16,0,63.04491157658109,950229112219.2627
2025,2050,0.2, 1120, -60,16,1,55.81865406187643,947746942219.2627
2025,2050,0.2, 1120, -60,14,0,62.84395196852066,948953195367.4667
2025,2050,0.2, 1120, -60,14,1,54.59918189561922,946056405367.4667
2025,2050,0.2, 1120, -60,12,0,63.18784514651706,955638257155.2019
2025,2050,0.2, 1120, -60,12,1,53.816990319963125,952189447155.2019
2025,2050,0.2, 1120, -60,10,0,64.71398934038557,982689640055.721
2025,2050,0.2, 1120, -60,10,1,54.069449148788095,978205035055.721
2025,2050,0.2, 1120, -80,20,0,47.58474375004074,692597815074.5388
2025,2050,0.2, 1120, -80,20,1,44.1340219734069,691470035074.5388
2025,2050,0.2, 1120, -80,18,0,46.208278074066456,680980505042.9056
2025,2050,0.2, 1120, -80,18,1,42.80078082237513,679847455042.9056
2025,2050,0.2, 1120, -80,16,0,44.912569923158564,669122102502.1003
2025,2050,0.2, 1120, -80,16,1,41.35495085568778,667896827502.1003
2025,2050,0.2, 1120, -80,14,0,45.87743161881759,677638284830.9346
2025,2050,0.2, 1120, -80,14,1,41.32856305229448,676052014830.9346
2025,2050,0.2, 1120, -80,12,0,45.44558183685078,672463179381.8423
2025,2050,0.2, 1120, -80,12,1,40.43059923003467,670667584381.8423
2025,2050,0.2, 1120, -80,10,0,46.75971641149812,689493623987.7378
2025,2050,0.2, 1120, -80,10,1,40.68587439596668,687088158987.7378
2025,2050,0.2, 840, 20,20,0,128.50209397993532,1933222282603.4143
2025,2050,0.2, 840, 20,20,1,108.96763438992677,1926373282603.4143
2025,2050,0.2, 840, 20,18,0,123.98821361967977,1888907272296.5103
2025,2050,0.2, 840, 20,18,1,103.93131213948556,1881765522296.5103
2025,2050,0.2, 840, 20,16,0,120.65655310825726,1857737707443.4268
2025,2050,0.2, 840, 20,16,1,99.7862271716565,1850120317443.4268
2025,2050,0.2, 840, 20,14,0,118.73518536256707,1843526445206.645
2025,2050,0.2, 840, 20,14,1,96.76984297757986,1835197595206.645
2025,2050,0.2, 840, 20,12,0,117.88131007780169,1843744174655.0415
2025,2050,0.2, 840, 20,12,1,94.75114863310378,1834481204655.0415
2025,2050,0.2, 840, 20,10,0,117.3580287588557,1851276926604.0234
2025,2050,0.2, 840, 20,10,1,93.27064385052476,1840958236604.0234
2025,2050,0.2, 840, 0,20,0,115.5377284392122,1733873772061.6838
2025,2050,0.2, 840, 0,20,1,99.96064189637866,1728944132061.6838
2025,2050,0.2, 840, 0,18,0,110.98683071318754,1688914084736.4014
2025,2050,0.2, 840, 0,18,1,94.87474612070544,1683687354736.4014
2025,2050,0.2, 840, 0,16,0,107.60526883066957,1657097914731.738
2025,2050,0.2, 840, 0,16,1,90.67658185498378,1651401704731.738
2025,2050,0.2, 840, 0,14,0,105.69435634467295,1642794596181.851
2025,2050,0.2, 840, 0,14,1,87.66980609141967,1636380096181.851
2025,2050,0.2, 840, 0,12,0,104.87648178184718,1643070465550.0603
2025,2050,0.2, 840, 0,12,1,85.66846226459376,1635729515550.0603
2025,2050,0.2, 840, 0,10,0,104.42269524778786,1651116615993.8098
2025,2050,0.2, 840, 0,10,1,84.2486420664943,1642711525993.8098
2025,2050,0.2, 840, -20,20,0,98.98181715394999,1475149409878.7021
2025,2050,0.2, 840, -20,20,1,86.79118363160923,1471388799878.7021
2025,2050,0.2, 840, -20,18,0,94.99233136445635,1434454763870.6426
2025,2050,0.2, 840, -20,18,1,82.40868584268065,1430503193870.6426
2025,2050,0.2, 840, -20,16,0,91.89732817414847,1403510470681.7356
2025,2050,0.2, 840, -20,16,1,78.59655931072106,1399225790681.7356
2025,2050,0.2, 840, -20,14,0,89.7514672645154,1384115065920.4446
2025,2050,0.2, 840, -20,14,1,75.5579250180581,1379319415920.4446
2025,2050,0.2, 840, -20,12,0,89.16807298563738,1386203656140.2256
2025,2050,0.2, 840, -20,12,1,73.84327487813226,1380547726140.2256
2025,2050,0.2, 840, -20,10,0,88.95158040063937,1396570289252.7627
2025,2050,0.2, 840, -20,10,1,72.7356222298775,1389892549252.7627
2025,2050,0.2, 840, -40,20,0,82.02580888671349,1217396122616.4287
2025,2050,0.2, 840, -40,20,1,72.96684097767333,1214612012616.4287
2025,2050,0.2, 840, -40,18,0,78.85856873804892,1183009272167.6338
2025,2050,0.2, 840, -40,18,1,69.59457241172741,1180114492167.6338
2025,2050,0.2, 840, -40,16,0,76.37257455933988,1156381986258.4766
2025,2050,0.2, 840, -40,16,1,66.55605299857768,1153252846258.4766
2025,2050,0.2, 840, -40,14,0,74.72964614653938,1139834293403.8838
2025,2050,0.2, 840, -40,14,1,64.07644281008055,1136313133403.8838
2025,2050,0.2, 840, -40,12,0,74.03795612401314,1136055613536.7275
2025,2050,0.2, 840, -40,12,1,62.345288670874005,1131948253536.7275
2025,2050,0.2, 840, -40,10,0,74.0310385555641,1147994037399.1548
2025,2050,0.2, 840, -40,10,1,61.54046188166503,1142928667399.1548
2025,2050,0.2, 840, -60,20,0,64.20855506704675,950054762192.9459
2025,2050,0.2, 840, -60,20,1,58.14562039172,948195072192.9459
2025,2050,0.2, 840, -60,18,0,61.965878456584896,924926082336.1056
2025,2050,0.2, 840, -60,18,1,55.90471245563343,923038182336.1056
2025,2050,0.2, 840, -60,16,0,60.43344810311073,906664760364.9238
2025,2050,0.2, 840, -60,16,1,54.00267944440606,904620620364.9238
2025,2050,0.2, 840, -60,14,0,59.78233398663856,898538056419.8755
2025,2050,0.2, 840, -60,14,1,52.460990877737125,896152676419.8755
2025,2050,0.2, 840, -60,12,0,59.59925009675902,897281969677.4258
2025,2050,0.2, 840, -60,12,1,51.28778881820508,894443749677.4258
2025,2050,0.2, 840, -60,10,0,60.51217214518428,914916246909.4052
2025,2050,0.2, 840, -60,10,1,51.072286057586815,911233136909.4052
2025,2050,0.2, 840, -80,20,0,46.55491926458432,678217227394.2356
2025,2050,0.2, 840, -80,20,1,43.465629791950484,677288467394.2356
2025,2050,0.2, 840, -80,18,0,45.108103946257344,664006567921.4102
