Phase-Out:,Net-zero:,Retro-fitting:,Light-weighting:,Modal shift:,Scrap age:,Regulated EV manufacture:,Modal shift rate (years):,Cumulative Electric Emissions,Cumulative Tailpipe Emissions,Cumulative WTT Emissions,Cumulative EV Production Emissions,Cumulative ICE Production Emissions,Cumulative Conversion Production Emissions,Cumulative Electric Energy,Cumulative Tailpipe Energy,Cumulative WTT Energy,Cumulative EV Production Energy,Cumulative ICE Production Energy,Cumulative Conversion Production Energy
2025,2020,0.2,840,-64,10,1,5,0.1247687464432479,21.74133230719337,5.891809602097175,2.0917812918591645,0.7018126676041668,0.6557032988916665,6767432038.661528,331898394090.06775,75803700780.86975,40701816000.0,16844750000.0,13049390000
2025,2020,0.2,840,-64,10,1,5,0.1603744495603613,22.654251961942602,6.135623431452831,2.6224555674741636,0.7018126676041668,0.7661375387049998,8698482696.192953,345741683043.34955,79016641491.21536,50944488000.0,16844750000.0,15247182000
2025,2020,0.2,840,-64,10,1,5,0.20694782935365094,23.47746252217432,6.35524144601291,3.330021268294163,0.7018126676041668,0.9179846184483331,11228398812.651321,358218480995.82477,81918216992.15259,64601384000.0,16844750000.0,18269146000
2025,2020,0.2,840,-64,10,1,5,0.27081586281569797,24.160650348487117,6.5373078004387795,4.423531896834161,0.7018126676041668,1.1457552380633331,14702970468.432241,368567961017.8848,84329059209.88367,85707496000.0,16844750000.0,22802092000
2025,2020,0.2,840,-64,10,1,5,0.3520449819214735,24.706650344908937,6.682714180828165,5.40447525478916,0.7018126676041668,1.3528194377133331,19125765570.386333,376836608480.8087,86268164721.48456,104640920000.0,16844750000.0,26922952000
2025,2020,0.2,840,-64,10,1,5,0.45367599248393775,25.08884811348765,6.784415313160384,6.473864325346659,0.7018126676041668,1.5805900573283331,24663633083.311882,382622477414.39636,87640104193.60994,125281456000.0,16844750000.0,31455898000
2025,2020,0.2,840,-64,10,1,5,0.5771027851306896,25.29115467943965,6.838417323641479,7.495010279939157,0.7018126676041668,1.7945563969666665,31392244139.23844,385689474350.85913,88369710436.44408,144990840000.0,16844750000.0,35714120000
2025,2020,0.2,840,-64,10,1,5,0.7235275185680897,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,39377189454.11061,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,0.8714367065413633,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,47454862856.215614,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,1.0193550831542335,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,55532536258.32058,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,1.1672840639982183,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,63610209660.42555,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,1.3152017125100417,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,71687883062.53058,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,1.4629687749020437,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,79765556464.63577,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,1.6107358372940457,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,87843229866.74097,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,1.7585028996860477,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,95920903268.84616,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,1.9062699620780497,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,103998576670.95135,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,2.054037024470052,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,112076250073.05655,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,2.201804086862054,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,120153923475.16174,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,2.3495711492540563,25.30095729878635,6.84120054141599,8.443791560584156,0.7018126676041668,1.9947184566283331,128231596877.26694,385842413365.66644,88404578589.22083,163303496000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,2.4973382116460545,25.30095729878635,6.84120054141599,8.861898565614155,0.7018126676041668,1.9947184566283331,136309270279.37198,385842413365.66644,88404578589.22083,171373480000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,2.6451052740380527,25.30095729878635,6.84120054141599,9.344329725264155,0.7018126676041668,1.9947184566283331,144386943681.47702,385842413365.66644,88404578589.22083,180685000000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,2.792872336430051,25.30095729878635,6.84120054141599,9.786558288276654,0.7018126676041668,1.9947184566283331,152464617083.58206,385842413365.66644,88404578589.22083,189220560000.0,16844750000.0,39697618000
2025,2020,0.2,840,-64,10,1,5,2.940639398822049,25.30095729878635,6.84120054141599,10.317232563891652,0.7018126676041668,1.9947184566283331,160542290485.6871,385842413365.66644,88404578589.22083,199463232000.0,16844750000.0,39697618000
2025,2020,0.2,840,-66,10,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,2020,0.2,840,-66,10,1,5,0.0023842934333733494,3.64466197999208,0.9946676605474318,0.0,0.2077365496108334,0.06211925989499998,130337189.74856254,55820016934.77393,12616652632.29282,0.0,4986046000.0,1236258000
2025,2020,0.2,840,-66,10,1,5,0.005332671915885745,7.252229194008688,1.9774275716409928,0.0,0.24703805899666675,0.07592353987166664,291847588.3510375,111025533513.32037,25141129953.679573,0.0,5929352000.0,1510982000
2025,2020,0.2,840,-66,10,1,5,0.010298553910156667,10.80146675749746,2.942080953501239,0.036934697884166666,0.34248458179083346,0.11043423981333331,563094143.856051,165280836892.18558,37491117913.693504,759720000.0,8220238000.0,2197792000
2025,2020,0.2,840,-66,10,1,5,0.01910121978818845,13.804459494198657,3.755950352878333,0.16068115899416668,0.4603891099483335,0.17255349970833328,1044474631.3339586,211125708477.8092,47962407524.63182,3218432000.0,11050156000.0,3434050000
2025,2020,0.2,840,-66,10,1,5,0.03347319368763489,16.252707916815876,4.41734441574847,0.41784854991833315,0.5839081394466669,0.2691834595449999,1830278575.5356827,248446302943.57654,56534711663.854706,8299168000.0,14014832000.0,5357118000
2025,2020,0.2,840,-66,10,1,5,0.05061413628742775,18.189863519027842,4.939200121163249,0.6927309288741662,0.6512821555366669,0.3520091394049999,2762332823.1632643,277937782638.2491,63323003096.36228,13698408000.0,15631928000.0,7005462000
2025,2020,0.2,840,-66,10,1,5,0.06993426463132696,19.63293921546464,5.3268796190258625,1.1188784532316656,0.6512821555366669,0.4417369592533332,3801816378.933364,299879401251.34076,68383900587.589005,21923584000.0,15631928000.0,8791168000
2025,2020,0.2,840,-66,10,1,5,0.08952688079203883,20.617203647135835,5.590610269352288,1.577188054899165,0.6512821555366669,0.5383669190899998,4860357627.183492,314826968692.1904,71844147206.873,30769528000.0,15631928000.0,10714236000
2025,2020,0.2,840,-66,10,1,5,0.11490801620550298,21.549430771123724,5.839910932410502,2.0033355792566647,0.6512821555366669,0.6280947389383331,6234791253.839214,328971618385.7085,75125511458.5645,38994704000.0,15631928000.0,12499942000
2025,2020,0.2,840,-66,10,1,5,0.14761550153129507,22.41933816608751,6.072179133926191,2.517928816216664,0.6512821555366669,0.7316268387633331,8009134464.028166,342161164048.85675,78186884140.97943,48926992000.0,15631928000.0,14560372000
2025,2020,0.2,840,-66,10,1,5,0.19069065080583772,23.204447554546377,6.281569783053542,3.217453997709163,0.6512821555366669,0.8765717785183331,10349593822.555092,354058862242.3566,80953994911.04135,62428696000.0,15631928000.0,17444974000
2025,2020,0.2,840,-66,10,1,5,0.24990500542177785,23.85906448481468,6.4559708773030255,4.270762029611662,0.6512821555366669,1.0974402581449998,13571599510.701832,363974195230.7301,83264001701.46735,82758848000.0,15631928000.0,21840558000
2025,2020,0.2,840,-66,10,1,5,0.32557541964833225,24.38371557887343,6.595649896895322,5.227583829584161,0.6512821555366669,1.2976023178066665,17692399555.82366,371918445198.1332,85127320464.61766,101226696000.0,15631928000.0,25824056000
2025,2020,0.2,840,-66,10,1,5,0.4207499298861594,24.751756966046198,6.6935518876477085,6.2808918614866585,0.6512821555366669,1.5184707974333331,22879226587.543274,377489172242.22314,86448530722.48236,121556848000.0,15631928000.0,30219640000
2025,2020,0.2,840,-66,10,1,5,0.5368475291325412,24.946992538405834,6.7456456977179995,7.277916258096657,0.6512821555366669,1.7255349970833331,29209128857.007484,380448433114.4851,87152709371.84534,140800656000.0,15631928000.0,34340500000
2025,2020,0.2,840,-66,10,1,5,0.6751765015892848,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,36753498101.62585,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,0.8148649291777964,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,44382411870.28089,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,0.9545624849018864,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,52011325638.93554,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,1.094270540124657,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,59640239407.59023,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,1.2338799019316282,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,67269153176.24507,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,1.3734376830796289,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,74898066944.89984,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,1.5129954642276295,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,82526980713.55461,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,1.6525532453756302,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,90155894482.20938,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,1.7921110265236309,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,97784808250.86415,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,1.9316688076716315,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,105413722019.51892,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,2.071226588819632,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,113042635788.17369,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,2.2107843699676324,24.955930043877,6.748183287234368,8.202575980759155,0.6512821555366669,1.9187949167566665,120671549556.82846,380587874750.77136,87184503941.72952,158647736000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,2.350342151115632,24.955930043877,6.748183287234368,8.387507925291654,0.6512821555366669,1.9187949167566665,128300463325.48322,380587874750.77136,87184503941.72952,162217152000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,2.4898999322636315,24.955930043877,6.748183287234368,8.845817526959154,0.6512821555366669,1.9187949167566665,135929377094.13797,380587874750.77136,87184503941.72952,171063096000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,2.629457713411631,24.955930043877,6.748183287234368,9.271965051316654,0.6512821555366669,1.9187949167566665,143558290862.79272,380587874750.77136,87184503941.72952,179288272000.0,15631928000.0,38186636000
2025,2020,0.2,840,-66,10,1,5,2.7690154945596306,24.955930043877,6.748183287234368,9.786558288276654,0.6512821555366669,1.9187949167566665,151187204631.44748,380587874750.77136,87184503941.72952,189220560000.0,15631928000.0,38186636000
2025,2020,0.2,840,-68,10,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,2020,0.2,840,-68,10,1,5,0.002149304353106212,3.6462614060120573,0.9951246141042117,0.0,0.1908930455883334,0.055217119906666653,117491532.45029737,55845044629.25792,12621619369.659498,0.0,4581772000.0,1098896000
2025,2020,0.2,840,-68,10,1,5,0.004615478277615121,7.257218846065157,1.9787961265470444,0.0,0.21896555229250006,0.06211925989499999,252473976.37141544,111102130187.08676,25157189553.493904,0.0,5255562000.0,1236258000
2025,2020,0.2,840,-68,10,1,5,0.009027567538738361,10.810973923092558,2.944619266549922,0.030528127933333333,0.3031830724050001,0.09662995983666664,493553516.4628996,165424981208.50894,37522044918.66993,612648000.0,7276932000.0,1923068000
2025,2020,0.2,840,-68,10,1,5,0.017150982697071108,13.805409756610638,3.756096245978962,0.14623406971583336,0.4154730992216668,0.1587492197316666,938116909.9077945,211137313712.8546,47962754262.11594,2916168000.0,9972092000.0,3159326000
2025,2020,0.2,840,-68,10,1,5,0.030578750888786664,16.233611957060095,4.411990588050393,0.3953609413124998,0.5333776273791668,0.2484770395799999,1672770651.2465808,248150138291.28186,56464318853.8333,7841712000.0,12802010000.0,4945032000
2025,2020,0.2,840,-68,10,1,5,0.04656190606103431,18.139147263403864,4.925250251927613,0.662202800940833,0.6007516434691669,0.32440057945166656,2542380364.4697495,277158205808.31915,63141364492.445816,13085760000.0,14419106000.0,6456014000
2025,2020,0.2,840,-68,10,1,5,0.06450261133898352,19.53961736792424,5.301416401618013,1.0803098059708325,0.6007516434691669,0.40722625931166656,3508187270.5301743,298450263839.50366,68052509793.5106,21155744000.0,14419106000.0,8104358000
2025,2020,0.2,840,-68,10,1,5,0.0822887598449885,20.471537979629748,5.55106876622041,1.5225383689833318,0.6007516434691669,0.49695407915999984,4469542595.289062,312601534526.865,71328537370.98334,29691304000.0,14419106000.0,9890064000
2025,2020,0.2,840,-68,10,1,5,0.10544202922767891,21.35509858972472,5.787296755963415,1.9406453740133314,0.6007516434691669,0.5797797590199998,5723803796.698265,326006260360.01697,74438412585.75342,37761288000.0,14419106000.0,11538408000
2025,2020,0.2,840,-68,10,1,5,0.13543607456822127,22.18042432972162,6.007598423365759,2.4391575723183307,0.6007516434691669,0.6833118588449998,7351482587.473242,338518218877.4049,77342694211.61874,47383192000.0,14419106000.0,13598838000
2025,2020,0.2,840,-68,10,1,5,0.17513806746422633,22.926347618846197,6.20647012275087,3.1145611958283297,0.6007516434691669,0.8282567985999998,9509260449.359373,349820318114.5216,79971515331.75941,60419320000.0,14419106000.0,16483440000
2025,2020,0.2,840,-68,10,1,5,0.22987273157034793,23.55087218517841,6.372784459209927,4.127666631093328,0.6007516434691669,1.0422231382383331,12488144384.007078,359278038912.84564,82175313880.08095,79973512000.0,14419106000.0,20741662000
2025,2020,0.2,840,-68,10,1,5,0.3001159619076684,24.052968788573494,6.506408877840288,5.060366873083327,0.6007516434691669,1.2354830579116665,16314086422.107729,366879473342.66724,83958563012.5805,97975784000.0,14419106000.0,24587798000
2025,2020,0.2,840,-68,10,1,5,0.38880045469104896,24.406889200460594,6.600532891145667,6.081512827675825,0.6007516434691669,1.4494493975499998,21147884932.69523,372235899699.3322,85229144607.10345,117685168000.0,14419106000.0,28846020000
2025,2020,0.2,840,-68,10,1,5,0.4975195046544772,24.595215711697445,6.650772652617376,7.054415666303323,0.6007516434691669,1.6565135971999998,27076236582.27577,375090163432.92755,85908443710.5906,136463400000.0,14419106000.0,32966880000
2025,2020,0.2,840,-68,10,1,5,0.6276492763089292,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,34174234278.72238,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,0.7591192452350064,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,41354388413.92699,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,0.8905982773638239,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,48534542549.13147,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,1.0220878342147965,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,55714696684.33591,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,1.153436334118798,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,62894850819.540344,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,1.2847848340228,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,70075004954.74484,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,1.416133333926802,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,77255159089.94934,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,1.547481833830804,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,84435313225.15384,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,1.678830333734806,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,91615467360.35834,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,1.810178833638808,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,98795621495.56284,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,1.94152733354281,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,105975775630.76733,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,2.072875833446812,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,113155929765.97183,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,2.2042243333508136,24.603900764091538,6.653238564160084,7.954953830983322,0.6007516434691669,1.8428713768849998,120336083901.17633,375225666333.70575,85939340195.76566,153844904000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,2.3355728332548127,24.603900764091538,6.653238564160084,8.365020316685822,0.6007516434691669,1.8428713768849998,127516238036.3808,375225666333.70575,85939340195.76566,161759696000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,2.466921333158812,24.603900764091538,6.653238564160084,8.78312732171582,0.6007516434691669,1.8428713768849998,134696392171.58527,375225666333.70575,85939340195.76566,169829680000.0,14419106000.0,36675654000
2025,2020,0.2,840,-68,10,1,5,2.598269833062811,24.603900764091538,6.653238564160084,9.28163952002082,0.6007516434691669,1.8428713768849998,141876546306.78973,375225666333.70575,85939340195.76566,179451584000.0,14419106000.0,36675654000
2025,2020,0.2,840,-70,10,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,2020,0.2,840,-70,10,1,5,0.001914329089156626,3.647941548594358,0.9955883735325078,0.0,0.16843504022500005,0.04831497991833332,104646630.41980977,55870912887.55081,12626788356.144363,0.0,4042740000.0,961534000
2025,2020,0.2,840,-70,10,1,5,0.003896316378969515,7.262289685229666,1.9802194429718707,0.0,0.18527854424750007,0.04831497991833332,212991790.39707643,111180817726.8681,25173056538.532234,0.0,4447014000.0,961534000
2025,2020,0.2,840,-70,10,1,5,0.007604887806338981,10.821122311161695,2.9474381996339485,0.030528127933333333,0.26388156301916676,0.07592353987166665,415613129.39968514,165581691502.03806,37554474720.53618,612648000.0,6333626000.0,1510982000
2025,2020,0.2,840,-70,10,1,5,0.014925746738504435,13.807473739150513,3.756717230925622,0.14623406971583336,0.37055708849500013,0.1311406597783333,816619392.822979,211170424497.74,47966027438.08913,2916168000.0,8894028000.0,2609878000
2025,2020,0.2,840,-70,10,1,5,0.027309525393207357,16.21572784176782,4.407209280107935,0.38732042198499983,0.4884616166525002,0.21396633963833328,1494747291.4625058,247878818274.77777,56397036190.02085,7686520000.0,11723946000.0,4258222000
2025,2020,0.2,840,-70,10,1,5,0.04219198734459703,18.088968958423475,4.91174330279037,0.646121762285833,0.5502211314016668,0.2898898795099999,2305271284.9864216,276394564233.25165,62960313189.75656,12775376000.0,13206284000.0,5769204000
2025,2020,0.2,840,-70,10,1,5,0.058649426133429695,19.44750826611815,5.276620555916496,1.0320666900058324,0.5502211314016668,0.3727155593699999,3191823889.336853,297048443806.6538,67723952439.45834,20224592000.0,13206284000.0,7417548000
2025,2020,0.2,840,-70,10,1,5,0.07465490228699198,20.326736974964266,5.512135305406167,1.4582142143633319,0.5502211314016668,0.4624433792183332,4057435826.1351757,310399013671.7471,70814458284.18628,28449768000.0,13206284000.0,9203254000
2025,2020,0.2,840,-70,10,1,5,0.09561026353086208,21.161248752577233,5.7352241108488204,1.8602401807383315,0.5502211314016668,0.5452690590783331,5193200939.228846,323058943422.5442,73751412078.72502,36209368000.0,13206284000.0,10851598000
2025,2020,0.2,840,-70,10,1,5,0.1228660920312789,21.942053545977988,5.943612981992936,2.342671340388331,0.5502211314016668,0.6418990189149998,6672900828.344942,334895210672.94666,76498725022.86803,45520888000.0,13206284000.0,12774666000
2025,2020,0.2,840,-70,10,1,5,0.15917115759121808,22.648837213976716,6.13201749018611,3.00199392524333,0.5502211314016668,0.7799418186816665,8646747146.751663,345603438383.98444,78989319061.34937,58246632000.0,13206284000.0,15521906000
2025,2020,0.2,840,-70,10,1,5,0.20942929157638432,23.243100507175363,6.290252890410453,3.9829372831983285,0.5502211314016668,0.9870060183316665,11382756961.961487,354602361475.6166,81086181190.97968,77180056000.0,13206284000.0,19642766000
2025,2020,0.2,840,-70,10,1,5,0.2741879630411984,23.722997922231283,6.41793968650203,4.883475447878327,0.5502211314016668,1.1733637980166665,14910783502.619864,361866942174.1781,82790613376.37668,94561560000.0,13206284000.0,23351540000
2025,2020,0.2,840,-70,10,1,5,0.35641637068141097,24.062512620462446,6.5082124491080515,5.880499844488326,0.5502211314016668,1.3804279976666665,19393601676.99684,367004822187.43555,84009532253.24632,113805368000.0,13206284000.0,27472400000
2025,2020,0.2,840,-70,10,1,5,0.457773777285859,24.243796204198066,6.556564024582096,6.8373216444608245,0.5502211314016668,1.5805900573283331,24921540357.75972,369752100824.7253,84663457773.47766,132273216000.0,13206284000.0,31455898000
2025,2020,0.2,840,-70,10,1,5,0.579803550925088,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,31578839902.83603,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,0.7030590822498464,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,38310234404.5904,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,0.8263238920777811,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,45041628906.34456,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,0.9495997300557903,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,51773023408.098854,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,1.072738948715792,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,58504417909.85305,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,1.1958781673757928,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,65235812411.60741,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,1.3190173860357937,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,71967206913.36177,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,1.4421566046957945,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,78698601415.11613,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,1.5652958233557954,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,85429995916.8705,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,1.6884350420157963,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,92161390418.62486,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,1.8115742606757972,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,98892784920.37923,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,1.934713479335798,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,105624179422.13359,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,2.057852697995799,24.251629048350203,6.5587879721106255,7.721778770485823,0.5502211314016668,1.7669478370133331,112355573923.88795,369874307698.76556,84691326258.44206,149344336000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,2.1809919166557994,24.251629048350203,6.5587879721106255,7.874548637708323,0.5502211314016668,1.7669478370133331,119086968425.6422,369874307698.76556,84691326258.44206,152292984000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,2.3041311353158,24.251629048350203,6.5587879721106255,8.276574604083322,0.5502211314016668,1.7669478370133331,125818362927.39644,369874307698.76556,84691326258.44206,160052584000.0,13206284000.0,35164672000
2025,2020,0.2,840,-70,10,1,5,2.4272703539758003,24.251629048350203,6.5587879721106255,8.759005763733322,0.5502211314016668,1.7669478370133331,132549757429.15068,369874307698.76556,84691326258.44206,169364104000.0,13206284000.0,35164672000
2025,2020,0.2,840,-72,10,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,2020,0.2,840,-72,10,1,5,0.0016784082507042251,3.6496284523138645,0.996053999195996,0.0,0.14597703486166672,0.041412839929999994,91750038.64272054,55896885243.46121,12631978143.380245,0.0,3503708000.0,824172000
