,Count,Phase-Out:,Net-zero:,Retro-fitting:,Light-weighting:,Modal shift:,Scrap age:,Regulated EV manufacture:,Modal shift rate (years):,Cumulative Electric Emissions,Cumulative Tailpipe Emissions,Cumulative WTT Emissions,Cumulative EV Production Emissions,Cumulative ICE Production Emissions,Cumulative Conversion Production Emissions,Cumulative Electric Energy,Cumulative Tailpipe Energy,Cumulative WTT Energy,Cumulative EV Production Energy,Cumulative ICE Production Energy,Cumulative Conversion Production Energy
0,0,2025,2020,0.2,840,-76,10,1,23,3.2451159819539104,35.399670098543176,9.540019406123243,7.187965823673324,0.39301509385833344,1.5736879173399998,177172377402.01562,539022331715.5928,123911930682.13576,138970832000.0,9433060000.0,31318536000
0,0,2025,2020,0.2,840,-78,10,1,23,3.0982370250748565,35.462646379410785,9.556189604550871,6.69912809407249,0.34809908313166676,1.5115686574449998,169171574826.76877,539960422658.6828,124122895908.74242,129512240000.0,8354996000.0,30082278000
0,0,2025,2020,0.2,840,-80,10,1,23,2.9518537430241594,35.52091858757398,9.572306785297767,6.465953033574991,0.29756857106416673,1.4356451175733331,161191324266.00156,540858457649.1212,124311574050.71457,125011672000.0,7142174000.0,28571296000
0,0,2025,2020,0.2,840,-82,10,1,23,2.8068153302850223,35.57631687044791,9.586421811489467,6.203883794520825,0.25265256033750005,1.3666237176899998,153281132975.50714,541680823823.09106,124494411955.28606,119906576000.0,6064110000.0,27197676000
0,0,2025,2020,0.2,840,-84,10,1,23,2.6550285498196886,35.67260799822645,9.611734395972434,5.978749253350824,0.21335105095166668,1.2837980378299998,145020432598.7276,543130460171.8656,124824259800.81018,115561200000.0,5120804000.0,25549332000
0,0,2025,2020,0.2,840,-86,10,1,23,2.5103204743808285,35.727957874423474,9.625911467182206,5.707005545592492,0.1628205388841667,1.2423851978999998,137123596880.2609,543954040970.5927,125005247449.72536,110292792000.0,3907982000.0,24725160000
0,0,2025,2020,0.2,840,-88,10,1,23,2.359990372657043,35.821497264120055,9.651949507365211,5.45938339581666,0.14036253352083336,1.1733637980166665,128915038973.35088,545399907498.3243,125316501333.20808,105489960000.0,3368950000.0,23351540000
0,0,2025,2020,0.2,840,-90,10,1,23,2.208052325255388,35.927104061969395,9.681963323164172,5.187639688058327,0.12351902949833335,1.1250488180983331,120617571374.35298,547048330866.50226,125666264086.77618,100221552000.0,2964676000.0,22390006000
0,0,2025,2020,0.2,840,-50,10,1,25,5.289170853884381,35.177149556277605,9.49257017880449,13.319355716690824,1.0667552547583332,2.491672535788334,288442954199.3387,535959446745.1561,123244425115.34569,257595272000.0,25604020000.0,49587682000
0,0,2025,2020,0.2,840,-52,10,1,25,5.152587320533581,35.21888607598745,9.503183235036683,13.001002842344155,1.0218392440316666,2.408846855928334,281008524227.85455,536578461792.1429,123381832265.99968,251403832000.0,24525956000.0,47939338000
0,0,2025,2020,0.2,840,-54,10,1,25,5.022424689093215,35.219595890729686,9.502823569496499,12.656894460638322,0.9544652279416667,2.346727596033334,273908272139.96652,536574949847.1574,123370812391.30504,244738696000.0,22908860000.0,46703080000
0,0,2025,2020,0.2,840,-56,10,1,25,4.8856093049967155,35.2657177764597,9.513951312561492,12.322460547636654,0.909549217215,2.270804056161667,266457192664.53232,537243399784.97034,123526649259.48314,238236872000.0,21830796000.0,45192098000
0,0,2025,2020,0.2,840,-58,10,1,25,4.7475069769275935,35.318836072431495,9.527015144282876,11.888272503951654,0.8590187051475001,2.19488051629,258963059887.0114,538019697399.6934,123707898952.09726,229856504000.0,20617974000.0,43681116000
0,0,2025,2020,0.2,840,-60,10,1,25,4.610362381249346,35.3616921816102,9.53777398394724,11.373679266991653,0.802873691739167,2.139663396383334,251523568256.56412,538651707076.6615,123849343318.15306,219924216000.0,19270394000.0,42582220000
0,0,2025,2020,0.2,840,-62,10,1,25,4.472199046347469,35.41579438317588,9.551078184023108,10.843004991376654,0.7523431796716669,2.0775441364883336,244027936756.35696,539442342090.1525,124033925706.66356,209681544000.0,18057572000.0,41345962000
0,0,2025,2020,0.2,840,-64,10,1,25,4.3360023029841415,35.45797986268658,9.56216451012776,10.317232563891652,0.7018126676041668,1.9947184566283331,236610854287.91983,540077349521.5515,124168069615.97247,199463232000.0,16844750000.0,39697618000
0,0,2025,2020,0.2,840,-66,10,1,25,4.197723734393557,35.517081647791834,9.576745560719324,9.786558288276654,0.6512821555366669,1.9187949167566665,229087002211.44656,540942279344.3877,124370432868.31142,189220560000.0,15631928000.0,38186636000
0,0,2025,2020,0.2,840,-68,10,1,25,4.05972854397293,35.57345303158278,9.590410950150142,9.28163952002082,0.6007516434691669,1.8428713768849998,221574633072.46838,541760959896.0248,124562582919.97203,179451584000.0,14419106000.0,36675654000
0,0,2025,2020,0.2,840,-70,10,1,25,3.919588339614228,35.64414074358249,9.60879124381596,8.759005763733322,0.5502211314016668,1.7669478370133331,213944161139.07928,542819899387.7396,124801907804.30386,169364104000.0,13206284000.0,35164672000
0,0,2025,2020,0.2,840,-72,10,1,25,3.7820214987704888,35.69741361317291,9.62218972162209,8.244412526773322,0.4940761179933335,1.7048285771183331,206447439310.57507,543606165854.04065,124980219835.5312,159431816000.0,11858704000.0,33928414000
0,0,2025,2020,0.2,840,-74,10,1,25,3.6426134970400312,35.76578592327815,9.639002392689317,7.7073316812074895,0.4435456059258335,1.6427093172233331,198862529424.6186,544605322918.6111,125214777809.47116,149042072000.0,10645882000.0,32692156000
0,0,2025,2020,0.2,840,-76,10,1,25,3.505901521490686,35.821608410952244,9.65270739983695,7.187965823673324,0.39301509385833344,1.5736879173399998,191419890353.8144,545420520041.1657,125401447508.71199,138970832000.0,9433060000.0,31318536000
0,0,2025,2020,0.2,840,-78,10,1,25,3.3652658572118677,35.901026400508776,9.673234608413644,6.69912809407249,0.34809908313166676,1.5115686574449998,183761036992.34485,546607043123.67725,125670479765.32301,129512240000.0,8354996000.0,30082278000
0,0,2025,2020,0.2,840,-80,10,1,25,3.2250656544846503,35.97618138234853,9.693853955583025,6.465953033574991,0.29756857106416673,1.4356451175733331,176119235170.344,547760909600.9941,125918652364.31747,125011672000.0,7142174000.0,28571296000
0,0,2025,2020,0.2,840,-82,10,1,25,3.0862072553002693,36.0487508762899,9.712510509872406,6.203883794520825,0.25265256033750005,1.3666237176899998,168547255670.47125,548842501923.4444,126162115554.83148,119906576000.0,6064110000.0,27197676000
0,0,2025,2020,0.2,840,-84,10,1,25,2.940354579723204,36.16382070065142,9.742806619504643,5.978749253350824,0.21335105095166668,1.2837980378299998,160612383990.97177,550576069642.0271,126558313352.40956,115561200000.0,5120804000.0,25549332000
0,0,2025,2020,0.2,840,-86,10,1,25,2.801706211877957,36.2374779016402,9.761819054772772,5.707005545592492,0.1628205388841667,1.2423851978999998,153047411108.08194,551675855174.3745,126803957037.20125,110292792000.0,3907982000.0,24725160000
0,0,2025,2020,0.2,840,-88,10,1,25,2.657189614374152,36.35120325173598,9.793208964967125,5.45938339581666,0.14036253352083336,1.1733637980166665,145156923599.07245,553426797703.3503,127186532104.00806,105489960000.0,3368950000.0,23351540000
0,0,2025,2020,0.2,840,-90,10,1,25,2.510944498144322,36.47809092082863,9.828869898308778,5.187639688058327,0.12351902949833335,1.1250488180983331,137170904072.72647,555396973567.1692,127611466689.1009,100221552000.0,2964676000.0,22390006000
0,0,2025,2020,0.2,840,-50,10,1,27,5.46913287977492,35.38553671633083,9.54838930477418,13.319355716690824,1.0667552547583332,2.491672535788334,298266306644.94635,539123669034.6171,123980207125.30174,257595272000.0,25604020000.0,49587682000
0,0,2025,2020,0.2,840,-52,10,1,27,5.339518418540311,35.437488554761046,9.561731669380926,13.001002842344155,1.0218392440316666,2.408846855928334,291212728353.94464,539897615224.5411,124153647033.76225,251403832000.0,24525956000.0,47939338000
0,0,2025,2020,0.2,840,-54,10,1,27,5.21637788453046,35.44815004639048,9.56402669489595,12.656894460638322,0.9544652279416667,2.346727596033334,284495789033.8351,540044927292.8618,124177703489.63435,244738696000.0,22908860000.0,46703080000
0,0,2025,2020,0.2,840,-56,10,1,27,5.086488343885084,35.50489243637584,9.577982220779845,12.322460547636654,0.909549217215,2.270804056161667,277423066617.2645,540874199387.1052,124371033160.32785,238236872000.0,21830796000.0,45192098000
0,0,2025,2020,0.2,840,-58,10,1,27,4.955265003799758,35.56885874445278,9.593933260179066,11.888272503951654,0.8590187051475001,2.19488051629,270306152176.9364,541814734313.1393,124590587293.2374,229856504000.0,20617974000.0,43681116000
0,0,2025,2020,0.2,840,-60,10,1,27,4.8249576998201835,35.622750103012336,9.607632909521904,11.373679266991653,0.802873691739167,2.139663396383334,263242233741.33365,542613913998.43976,124770972567.96097,219924216000.0,19270394000.0,42582220000
0,0,2025,2020,0.2,840,-62,10,1,27,4.693619521721094,35.68811486423798,9.623931527264265,10.843004991376654,0.7523431796716669,2.0775441364883336,256121306136.6135,543574981362.1977,124995325039.2131,209681544000.0,18057572000.0,41345962000
0,0,2025,2020,0.2,840,-64,10,1,27,4.564252022689627,35.74171626141107,9.63806293405935,10.317232563891652,0.7018126676041668,1.9947184566283331,249077731039.4776,544382998889.7826,125169691855.35703,199463232000.0,16844750000.0,39697618000
0,0,2025,2020,0.2,840,-66,10,1,27,4.432743238133392,35.81270454051163,9.655802262525793,9.786558288276654,0.6512821555366669,1.9187949167566665,241924598083.12488,545427750144.5068,125414029970.73076,189220560000.0,15631928000.0,38186636000
0,0,2025,2020,0.2,840,-68,10,1,27,4.301485710489118,35.881204684245155,9.67268756127536,9.28163952002082,0.6007516434691669,1.8428713768849998,234781009904.7379,546429845979.5154,125649011325.3027,179451584000.0,14419106000.0,36675654000
0,0,2025,2020,0.2,840,-70,10,1,27,4.168024083208592,35.964535701539724,9.69443379065619,8.759005763733322,0.5502211314016668,1.7669478370133331,227515907358.57156,547680226889.92773,125932953607.23343,169364104000.0,13206284000.0,35164672000
0,0,2025,2020,0.2,840,-72,10,1,27,4.0371220634851515,36.03056050203644,9.71122435883018,8.244412526773322,0.4940761179933335,1.7048285771183331,220383795139.4386,548659507714.7137,126156264385.95906,159431816000.0,11858704000.0,33928414000
0,0,2025,2020,0.2,840,-74,10,1,27,3.904323220701424,36.112121400701014,9.73153396666261,7.7073316812074895,0.4435456059258335,1.6427093172233331,213161044644.2779,549857994537.962,126437402439.50902,149042072000.0,10645882000.0,32692156000
0,0,2025,2020,0.2,840,-76,10,1,27,3.7742673792104466,36.18103734374509,9.748700875963527,7.187965823673324,0.39301509385833344,1.5736879173399998,206083011175.1402,550870828614.795,126670295175.79456,138970832000.0,9433060000.0,31318536000
0,0,2025,2020,0.2,840,-78,10,1,27,3.6401662651087054,36.27446123329613,9.772939611704066,6.69912809407249,0.34809908313166676,1.5115686574449998,198781930793.3255,552268979075.3379,126988791939.44662,129512240000.0,8354996000.0,30082278000
0,0,2025,2020,0.2,840,-80,10,1,27,3.5064493197673383,36.363997837156674,9.797394137677982,6.465953033574991,0.29756857106416673,1.4356451175733331,191494920064.86203,553640776078.5137,127287645001.83093,125011672000.0,7142174000.0,28571296000
0,0,2025,2020,0.2,840,-82,10,1,27,3.374071566387872,36.45119465904398,9.819919401087448,6.203883794520825,0.25265256033750005,1.3666237176899998,184277529813.80496,554943190675.5989,127582751954.44528,119906576000.0,6064110000.0,27197676000
0,0,2025,2020,0.2,840,-84,10,1,27,3.234490058862911,36.582261150865016,9.854460735846803,5.978749253350824,0.21335105095166668,1.2837980378299998,176686698822.12894,556918625857.3514,128035470081.54832,115561200000.0,5120804000.0,25549332000
0,0,2025,2020,0.2,840,-86,10,1,27,3.102219853967062,36.671513480381044,9.87759218494272,5.707005545592492,0.1628205388841667,1.2423851978999998,169470906818.95377,558253696903.5325,128336191130.23964,110292792000.0,3907982000.0,24725160000
0,0,2025,2020,0.2,840,-88,10,1,27,2.963871690612503,36.80243427822324,9.91354109551664,5.45938339581666,0.14036253352083336,1.1733637980166665,161917851076.06302,560264518989.1072,128779521279.13135,105489960000.0,3368950000.0,23351540000
0,0,2025,2020,0.2,840,-90,10,1,27,2.8236922981577686,36.94745009689369,9.95401253639483,5.187639688058327,0.12351902949833335,1.1250488180983331,154263622075.8192,562508780312.1754,129268491128.11632,100221552000.0,2964676000.0,22390006000
