Policies,Emissions,Energy
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",115.2358598,2.01521E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",134.6787482,2.07325E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",115.5914994,2.06086E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",137.4511788,2.1331E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",116.066405,2.11851E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",142.8036028,2.22724E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",117.6794992,2.20968E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",143.5861364,2.28292E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",116.4899118,2.26271E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",110.9614976,1.66575E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",97.57588889,1.65903E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",111.1255497,1.68448E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",97.19008043,1.6766E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",112.1685926,1.71614E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",97.26048598,1.70679E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",114.8925568,1.76959E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",97.97270016,1.75834E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",119.5480912,1.85267E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",99.39318296,1.83882E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",119.9002765,1.89973E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",98.1705314,1.88352E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",90.49027598,1.35181E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",80.41230469,1.3469E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",90.11052738,1.35737E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",79.61666902,1.35175E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",90.90475491,1.37991E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",79.66759979,1.3731E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",92.42690445,1.41311E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",80.0021386,1.4049E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",96.7167846,1.4827E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",81.3908212,1.47237E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",96.77252539,1.52247E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",80.27579779,1.51005E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",69.31003266,1.03218E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",62.37498307,1.02902E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",69.10398571,1.03531E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",62.14066956,1.03166E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",69.7359216,1.04883E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",62.14666397,1.04441E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",69.69695779,1.05911E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",61.80794,1.05379E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",73.71161213,1.11771E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",63.348927,1.11062E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",73.90041792,1.15044E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",62.55867206,1.14162E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",48.43946308,7.0604E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",44.50604731,7.04714E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",47.26348858,7.00133E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",43.60632751,6.98664E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",48.22423544,7.17585E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",44.33055861,7.15396E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",47.57012159,7.15864E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",43.74314172,7.1318E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",49.76871169,7.50691E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",44.31643002,7.46676E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",50.52531132,7.7836E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",44.26233821,7.72961E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",141.0675751,2.13397E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",122.5816711,2.12337E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",140.8469169,2.14951E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",121.3507536,2.13757E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",141.971264,2.18373E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",120.7714062,2.17006E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",144.1982536,2.23447E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",120.6501031,2.21875E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",149.1278544,2.322E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",121.7765714,2.30354E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",149.8122616,2.37337E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",120.3288409,2.35244E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",125.0903072,1.88669E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",110.0529413,1.87902E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",124.513509,1.89664E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",108.6888867,1.88776E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",125.3768878,1.92601E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",108.0436338,1.91554E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",127.047811,1.96852E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",107.6337117,1.95619E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",131.2160184,2.04511E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",108.4169124,2.03028E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",131.4387476,2.08817E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",106.8487325,2.0711E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",105.7309937,1.58369E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",93.5687959,1.57799E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",105.0253393,1.58814E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",92.36655718,1.58147E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",105.119304,1.60459E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",91.58043462,1.59668E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",106.7971637,1.64203E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",91.43619368,1.63253E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",110.3961637,1.70924E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",92.09914396,1.69754E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",110.284383,1.7452E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",90.55023738,1.73151E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",86.72466836,1.29326E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",77.56814914,1.2891E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",85.78465711,1.28937E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",76.25155838,1.28461E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",85.8590937,1.30054E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",75.65539482,1.29478E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",86.58244465,1.32137E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",75.30436129,1.31443E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",89.8951091,1.37696E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",75.98948888,1.36822E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",89.56106713,1.40696E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",74.58058169,1.39647E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",66.92393383,9.95238E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",60.62399896,9.92563E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",66.33477421,9.92042E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",60.01125473,9.88954E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",66.52194678,9.98751E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",59.63248405,9.95013E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",66.02285822,1.00124E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",58.86198409,9.96741E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",69.21281574,1.04878E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",59.81266842,1.04279E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",69.04334246,1.07312E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",58.74525158,1.06568E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",47.43622776,6.91804E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",43.86424429,6.90676E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",46.15590887,6.82797E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",42.83359986,6.81551E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",46.67623107,6.93807E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",43.14279099,6.91955E+11
